"","subject","task","block","display","screen","rt","response","correct","correctResponse","T1.pie","T1.reward","T1.fractalInfo","T1.fractalOut","trial"
"1054","8",1,"H","T1Trial","Outcome","388.5","left",0,"right","pie13.png",0,"f3.png","f4.png",46
"1055","8",1,"H","T1Trial","Outcome","444.1","left",1,"left","pie13.png",1,"f3.png","f7.png",47
"1056","8",1,"H","T1Trial","Outcome","412","left",1,"left","pie1.png",1,"f2.png","f5.png",48
"1057","8",1,"H","T1Trial","Outcome","393.1","right",1,"right","pie1.png",1,"f2.png","f5.png",49
"1058","8",1,"H","T1Trial","Outcome","574","left",1,"left","pie13.png",0,"f3.png","f4.png",50
"1059","8",1,"H","T1Trial","Outcome","509.2","right",1,"right","pie13.png",0,"f3.png","f4.png",51
"1060","8",1,"H","T1Trial","Outcome","411.5","right",1,"right","pie1.png",1,"f2.png","f5.png",52
"1061","8",1,"H","T1Trial","Outcome","419.2","right",1,"right","pie13.png",1,"f3.png","f7.png",53
"1062","8",1,"H","T1Trial","Outcome","515.1","right",1,"right","pie13.png",0,"f3.png","f4.png",54
"1063","8",1,"H","T1Trial","Outcome","462.4","left",1,"left","pie23.png",1,"f0.png","f0.png",55
"1064","8",1,"H","T1Trial","Outcome","557.8","left",1,"left","pie23.png",0,"f0.png","f0.png",56
"1065","8",1,"H","T1Trial","Outcome","374.9","right",1,"right","pie1.png",1,"f2.png","f5.png",57
"1066","8",1,"H","T1Trial","Outcome","426.8","right",1,"right","pie1.png",1,"f2.png","f5.png",58
"1067","8",1,"H","T1Trial","Outcome","579.3","left",1,"left","pie13.png",0,"f3.png","f4.png",59
"1068","8",1,"H","T1Trial","Outcome","477.9","left",1,"left","pie23.png",1,"f0.png","f0.png",60
"1069","8",1,"H","T1Trial","Outcome","623.5","right",1,"right","pie13.png",0,"f3.png","f4.png",61
"1070","8",1,"H","T1Trial","Outcome","452.7","right",1,"right","pie13.png",1,"f3.png","f7.png",62
"1071","8",1,"H","T1Trial","Outcome","439.3","right",1,"right","pie1.png",1,"f2.png","f5.png",63
"1072","8",1,"H","T1Trial","Outcome","449.5","right",1,"right","pie23.png",1,"f0.png","f0.png",64
"1073","8",1,"H","T1Trial","Outcome","480.6","right",1,"right","pie23.png",0,"f0.png","f0.png",65
"1074","8",1,"H","T1Trial","Outcome","491.9","right",1,"right","pie1.png",1,"f2.png","f5.png",66
"1075","8",1,"H","T1Trial","Outcome","514.8","right",1,"right","pie13.png",1,"f3.png","f7.png",67
"1076","8",1,"H","T1Trial","Outcome","410.6","right",1,"right","pie23.png",1,"f0.png","f0.png",68
"1077","8",1,"H","T1Trial","Outcome","476.2","left",1,"left","pie23.png",1,"f0.png","f0.png",69
"1078","8",1,"H","T1Trial","Outcome","446.4","right",1,"right","pie1.png",1,"f2.png","f5.png",70
"1079","8",1,"H","T1Trial","Outcome","486.3","left",1,"left","pie23.png",1,"f0.png","f0.png",71
"1080","8",1,"H","T1Trial","Outcome","551.2","left",1,"left","pie1.png",1,"f2.png","f5.png",72
"1081","8",1,"L","T1Trial","Outcome","727.4","right",1,"right","pie0.png",0,"f0.png","f6.png",73
"1082","8",1,"L","T1Trial","Outcome","500.4","left",1,"left","pie23.png",1,"f0.png","f0.png",74
"1083","8",1,"L","T1Trial","Outcome","535","left",1,"left","pie23.png",1,"f0.png","f0.png",75
"1084","8",1,"L","T1Trial","Outcome","424.7","right",1,"right","pie23.png",1,"f0.png","f0.png",76
"1085","8",1,"L","T1Trial","Outcome","621.5","right",1,"right","pie13.png",0,"f1.png","f4.png",77
"1086","8",1,"L","T1Trial","Outcome","580.1","right",1,"right","pie0.png",0,"f0.png","f6.png",78
"1087","8",1,"L","T1Trial","Outcome","638.1","right",1,"right","pie23.png",0,"f0.png","f0.png",79
"1088","8",1,"L","T1Trial","Outcome","556.8","right",1,"right","pie23.png",0,"f0.png","f0.png",80
"1089","8",1,"L","T1Trial","Outcome","440.8","right",1,"right","pie13.png",0,"f1.png","f4.png",81
"1090","8",1,"L","T1Trial","Outcome","672.3","right",1,"right","pie23.png",0,"f0.png","f0.png",82
"1091","8",1,"L","T1Trial","Outcome","506.5","left",1,"left","pie13.png",0,"f1.png","f4.png",83
"1092","8",1,"L","T1Trial","Outcome","626.9","left",1,"left","pie0.png",0,"f0.png","f6.png",84
"1093","8",1,"L","T1Trial","Outcome","507.9","right",1,"right","pie0.png",0,"f0.png","f6.png",85
"1094","8",1,"L","T1Trial","Outcome","606.4","left",1,"left","pie0.png",0,"f0.png","f6.png",86
"1095","8",1,"L","T1Trial","Outcome","419.8","right",1,"right","pie13.png",0,"f1.png","f4.png",87
"1096","8",1,"L","T1Trial","Outcome","500.8","right",1,"right","pie13.png",0,"f1.png","f4.png",88
"1097","8",1,"L","T1Trial","Outcome","591.8","right",1,"right","pie13.png",0,"f1.png","f4.png",89
"1098","8",1,"L","T1Trial","Outcome","635.9","left",1,"left","pie0.png",0,"f0.png","f6.png",90
"1099","8",1,"L","T1Trial","Outcome","440","right",1,"right","pie13.png",0,"f1.png","f4.png",91
"1100","8",1,"L","T1Trial","Outcome","529.9","left",1,"left","pie13.png",0,"f1.png","f4.png",92
"1101","8",1,"L","T1Trial","Outcome","509.3","left",1,"left","pie0.png",0,"f0.png","f6.png",93
"1102","8",1,"L","T1Trial","Outcome","546.5","left",1,"left","pie13.png",0,"f1.png","f4.png",94
"1103","8",1,"L","T1Trial","Outcome","471.4","right",1,"right","pie0.png",0,"f0.png","f6.png",95
"1104","8",1,"L","T1Trial","Outcome","495.4","left",1,"left","pie23.png",0,"f0.png","f0.png",96
"1105","8",1,"L","T1Trial","Outcome","472","right",1,"right","pie0.png",0,"f0.png","f6.png",97
"1106","8",1,"L","T1Trial","Outcome","505.1","right",1,"right","pie13.png",0,"f1.png","f4.png",98
"1107","8",1,"L","T1Trial","Outcome","550.3","right",1,"right","pie23.png",1,"f0.png","f0.png",99
"1108","8",1,"L","T1Trial","Outcome","411.6","right",1,"right","pie0.png",0,"f0.png","f6.png",100
"1109","8",1,"L","T1Trial","Outcome","464.3","right",1,"right","pie23.png",1,"f0.png","f0.png",101
"1110","8",1,"L","T1Trial","Outcome","508.3","left",1,"left","pie13.png",1,"f1.png","f7.png",102
"1111","8",1,"L","T1Trial","Outcome","482.6","right",1,"right","pie13.png",0,"f1.png","f4.png",103
"1112","8",1,"L","T1Trial","Outcome","511","left",1,"left","pie23.png",1,"f0.png","f0.png",104
"1113","8",1,"L","T1Trial","Outcome","604.2","left",1,"left","pie13.png",0,"f1.png","f4.png",105
"1114","8",1,"L","T1Trial","Outcome","446.4","left",1,"left","pie0.png",0,"f0.png","f6.png",106
"1115","8",1,"L","T1Trial","Outcome","435.2","left",1,"left","pie23.png",0,"f0.png","f0.png",107
"1116","8",1,"L","T1Trial","Outcome","509.1","left",1,"left","pie0.png",0,"f0.png","f6.png",108
"1117","8",1,"L","T1Trial","Outcome","477.7","left",1,"left","pie0.png",0,"f0.png","f6.png",109
"1118","8",1,"L","T1Trial","Outcome","544.5","right",1,"right","pie13.png",1,"f1.png","f7.png",110
"1119","8",1,"L","T1Trial","Outcome","494.7","right",1,"right","pie0.png",0,"f0.png","f6.png",111
"1120","8",1,"L","T1Trial","Outcome","496.4","left",1,"left","pie23.png",1,"f0.png","f0.png",112
"1121","8",1,"L","T1Trial","Outcome","641.2","left",1,"left","pie13.png",1,"f1.png","f7.png",113
"1122","8",1,"L","T1Trial","Outcome","552.2","left",1,"left","pie0.png",0,"f0.png","f6.png",114
"1123","8",1,"L","T1Trial","Outcome","512","right",1,"right","pie13.png",1,"f1.png","f7.png",115
"1124","8",1,"L","T1Trial","Outcome","573.4","left",1,"left","pie23.png",1,"f0.png","f0.png",116
"1125","8",1,"L","T1Trial","Outcome","591.7","right",1,"right","pie0.png",0,"f0.png","f6.png",117
"1126","8",1,"L","T1Trial","Outcome","432.8","right",1,"right","pie23.png",1,"f0.png","f0.png",118
"1127","8",1,"L","T1Trial","Outcome","662.9","left",1,"left","pie0.png",0,"f0.png","f6.png",119
"1128","8",1,"L","T1Trial","Outcome","475.9","right",1,"right","pie23.png",0,"f0.png","f0.png",120
"1129","8",1,"L","T1Trial","Outcome","569","right",1,"right","pie13.png",1,"f1.png","f7.png",121
"1130","8",1,"L","T1Trial","Outcome","607.5","left",1,"left","pie0.png",0,"f0.png","f6.png",122
"1131","8",1,"L","T1Trial","Outcome","608.4","left",1,"left","pie13.png",0,"f1.png","f4.png",123
"1132","8",1,"L","T1Trial","Outcome","542.9","right",1,"right","pie0.png",0,"f0.png","f6.png",124
"1133","8",1,"L","T1Trial","Outcome","576.9","right",1,"right","pie0.png",0,"f0.png","f6.png",125
"1134","8",1,"L","T1Trial","Outcome","730.7","left",1,"left","pie13.png",1,"f1.png","f7.png",126
"1135","8",1,"L","T1Trial","Outcome","577.8","left",1,"left","pie0.png",0,"f0.png","f6.png",127
"1136","8",1,"L","T1Trial","Outcome","474.9","left",1,"left","pie23.png",1,"f0.png","f0.png",128
"1137","8",1,"L","T1Trial","Outcome","605.5","right",1,"right","pie23.png",1,"f0.png","f0.png",129
"1138","8",1,"L","T1Trial","Outcome","434.5","left",1,"left","pie13.png",1,"f1.png","f7.png",130
"1139","8",1,"L","T1Trial","Outcome","775.9","right",1,"right","pie13.png",0,"f1.png","f4.png",131
"1140","8",1,"L","T1Trial","Outcome","661.4","left",1,"left","pie23.png",0,"f0.png","f0.png",132
"1141","8",1,"L","T1Trial","Outcome","587","left",1,"left","pie23.png",1,"f0.png","f0.png",133
"1142","8",1,"L","T1Trial","Outcome","718.5","left",1,"left","pie13.png",0,"f1.png","f4.png",134
"1143","8",1,"L","T1Trial","Outcome","422.6","right",1,"right","pie23.png",1,"f0.png","f0.png",135
"1144","8",1,"L","T1Trial","Outcome","602.4","right",1,"right","pie0.png",0,"f0.png","f6.png",136
"1145","8",1,"L","T1Trial","Outcome","418.9","right",1,"right","pie13.png",0,"f1.png","f4.png",137
"1146","8",1,"L","T1Trial","Outcome","489.8","left",1,"left","pie23.png",1,"f0.png","f0.png",138
"1147","8",1,"L","T1Trial","Outcome","473.4","left",1,"left","pie13.png",1,"f1.png","f7.png",139
"1148","8",1,"L","T1Trial","Outcome","668.3","right",1,"right","pie23.png",1,"f0.png","f0.png",140
"1149","8",1,"L","T1Trial","Outcome","444.5","right",1,"right","pie0.png",0,"f0.png","f6.png",141
"1150","8",1,"L","T1Trial","Outcome","443.5","right",1,"right","pie23.png",1,"f0.png","f0.png",142
"1151","8",1,"L","T1Trial","Outcome","496.1","right",1,"right","pie0.png",0,"f0.png","f6.png",143
"1152","8",1,"L","T1Trial","Outcome","564.8","left",1,"left","pie23.png",0,"f0.png","f0.png",144
"1153","10",1,"L","T1Trial","Outcome","650.1000001","right",1,"right","pie13.png",0,"f1.png","f4.png",1
"1154","10",1,"L","T1Trial","Outcome","526.3","right",1,"right","pie23.png",1,"f0.png","f0.png",2
"1155","10",1,"L","T1Trial","Outcome","547.8","right",1,"right","pie0.png",0,"f0.png","f7.png",3
"1156","10",1,"L","T1Trial","Outcome","607.5","left",1,"left","pie23.png",1,"f0.png","f0.png",4
"1157","10",1,"L","T1Trial","Outcome","1127.3","left",1,"left","pie0.png",0,"f0.png","f7.png",5
"1158","10",1,"L","T1Trial","Outcome","612.3000002","right",1,"right","pie13.png",1,"f1.png","f5.png",6
"1159","10",1,"L","T1Trial","Outcome","676.5999999","right",1,"right","pie0.png",0,"f0.png","f7.png",7
"1160","10",1,"L","T1Trial","Outcome","569.9000001","left",1,"left","pie13.png",1,"f1.png","f5.png",8
"1161","10",1,"L","T1Trial","Outcome","613.3","left",1,"left","pie13.png",0,"f1.png","f4.png",9
"1162","10",1,"L","T1Trial","Outcome","668.8","left",1,"left","pie23.png",1,"f0.png","f0.png",10
"1163","10",1,"L","T1Trial","Outcome","604.2","right",1,"right","pie23.png",1,"f0.png","f0.png",11
"1164","10",1,"L","T1Trial","Outcome","676.8000002","right",1,"right","pie13.png",0,"f1.png","f4.png",12
"1165","10",1,"L","T1Trial","Outcome","1178.4","left",1,"left","pie0.png",0,"f0.png","f7.png",13
"1166","10",1,"L","T1Trial","Outcome","581.8000002","right",1,"right","pie13.png",1,"f1.png","f5.png",14
"1167","10",1,"L","T1Trial","Outcome","558.4000001","right",1,"right","pie0.png",0,"f0.png","f7.png",15
"1168","10",1,"L","T1Trial","Outcome","634.0999999","right",1,"right","pie0.png",0,"f0.png","f7.png",16
"1169","10",1,"L","T1Trial","Outcome","650.2","left",1,"left","pie23.png",0,"f0.png","f0.png",17
"1170","10",1,"L","T1Trial","Outcome","664.5999999","right",1,"right","pie13.png",1,"f1.png","f5.png",18
"1171","10",1,"L","T1Trial","Outcome","670.2","right",1,"right","pie0.png",0,"f0.png","f7.png",19
"1172","10",1,"L","T1Trial","Outcome","550.1000001","right",1,"right","pie23.png",1,"f0.png","f0.png",20
"1173","10",1,"L","T1Trial","Outcome","737","right",1,"right","pie13.png",0,"f1.png","f4.png",21
"1174","10",1,"L","T1Trial","Outcome","741.2","left",1,"left","pie13.png",0,"f1.png","f4.png",22
"1175","10",1,"L","T1Trial","Outcome","627","left",1,"left","pie23.png",0,"f0.png","f0.png",23
"1176","10",1,"L","T1Trial","Outcome","914.2","left",1,"left","pie0.png",0,"f0.png","f7.png",24
"1177","10",1,"L","T1Trial","Outcome","517.3","left",1,"left","pie13.png",1,"f1.png","f5.png",25
"1178","10",1,"L","T1Trial","Outcome","641.1999998","right",1,"right","pie13.png",0,"f1.png","f4.png",26
"1179","10",1,"L","T1Trial","Outcome","602.5","right",1,"right","pie0.png",0,"f0.png","f7.png",27
"1180","10",1,"L","T1Trial","Outcome","491.6000001","left",1,"left","pie23.png",1,"f0.png","f0.png",28
"1181","10",1,"L","T1Trial","Outcome","518.1999998","left",1,"left","pie13.png",1,"f1.png","f5.png",29
"1182","10",1,"L","T1Trial","Outcome","589.3","left",1,"left","pie0.png",0,"f0.png","f7.png",30
"1183","10",1,"L","T1Trial","Outcome","518.8","left",1,"left","pie13.png",0,"f1.png","f4.png",31
"1184","10",1,"L","T1Trial","Outcome","514.5999999","right",1,"right","pie23.png",1,"f0.png","f0.png",32
"1185","10",1,"L","T1Trial","Outcome","565.6000001","right",1,"right","pie0.png",0,"f0.png","f7.png",33
"1186","10",1,"L","T1Trial","Outcome","577","right",1,"right","pie0.png",0,"f0.png","f7.png",34
"1187","10",1,"L","T1Trial","Outcome","448.5999999","left",1,"left","pie0.png",0,"f0.png","f7.png",35
"1188","10",1,"L","T1Trial","Outcome","568.3","left",1,"left","pie23.png",0,"f0.png","f0.png",36
"1189","10",1,"L","T1Trial","Outcome","489.8","left",1,"left","pie0.png",0,"f0.png","f7.png",37
"1190","10",1,"L","T1Trial","Outcome","536.5","right",1,"right","pie23.png",1,"f0.png","f0.png",38
"1191","10",1,"L","T1Trial","Outcome","516","right",1,"right","pie0.png",0,"f0.png","f7.png",39
"1192","10",1,"L","T1Trial","Outcome","519.1000001","left",1,"left","pie23.png",1,"f0.png","f0.png",40
"1193","10",1,"L","T1Trial","Outcome","456.8000002","left",1,"left","pie23.png",1,"f0.png","f0.png",41
"1194","10",1,"L","T1Trial","Outcome","441.8000002","right",1,"right","pie23.png",0,"f0.png","f0.png",42
"1195","10",1,"L","T1Trial","Outcome","496.2","right",1,"right","pie23.png",1,"f0.png","f0.png",43
"1196","10",1,"L","T1Trial","Outcome","500.5","left",1,"left","pie23.png",0,"f0.png","f0.png",44
"1197","10",1,"L","T1Trial","Outcome","728","left",1,"left","pie0.png",0,"f0.png","f7.png",45
"1198","10",1,"L","T1Trial","Outcome","573.3","right",1,"right","pie13.png",1,"f1.png","f5.png",46
"1199","10",1,"L","T1Trial","Outcome","519.3","right",1,"right","pie0.png",0,"f0.png","f7.png",47
"1200","10",1,"L","T1Trial","Outcome","588.6000001","right",1,"right","pie23.png",0,"f0.png","f0.png",48
"1201","10",1,"L","T1Trial","Outcome","582.0999999","right",1,"right","pie13.png",1,"f1.png","f5.png",49
"1202","10",1,"L","T1Trial","Outcome","734.7","right",1,"right","pie13.png",0,"f1.png","f4.png",50
"1203","10",1,"L","T1Trial","Outcome","549.9000001","left",1,"left","pie13.png",0,"f1.png","f4.png",51
"1204","10",1,"L","T1Trial","Outcome","517.0999999","right",1,"right","pie23.png",1,"f0.png","f0.png",52
"1205","10",1,"L","T1Trial","Outcome","545.4000001","right",1,"right","pie23.png",1,"f0.png","f0.png",53
"1206","10",1,"L","T1Trial","Outcome","668.2","right",1,"right","pie0.png",0,"f0.png","f7.png",54
"1207","10",1,"L","T1Trial","Outcome","588.7","right",1,"right","pie23.png",0,"f0.png","f0.png",55
"1208","10",1,"L","T1Trial","Outcome","710","right",1,"right","pie0.png",0,"f0.png","f7.png",56
"1209","10",1,"L","T1Trial","Outcome","586.7","left",1,"left","pie13.png",0,"f1.png","f4.png",57
"1210","10",1,"L","T1Trial","Outcome","579.3000002","right",1,"right","pie0.png",0,"f0.png","f7.png",58
"1211","10",1,"L","T1Trial","Outcome","734.1000001","left",1,"left","pie0.png",0,"f0.png","f7.png",59
"1212","10",1,"L","T1Trial","Outcome","553.8","right",1,"right","pie23.png",1,"f0.png","f0.png",60
"1213","10",1,"L","T1Trial","Outcome","581.3","right",1,"right","pie23.png",1,"f0.png","f0.png",61
"1214","10",1,"L","T1Trial","Outcome","606.3000002","left",1,"left","pie0.png",0,"f0.png","f7.png",62
"1215","10",1,"L","T1Trial","Outcome","559.7","left",1,"left","pie23.png",0,"f0.png","f0.png",63
"1216","10",1,"L","T1Trial","Outcome","595.6000001","right",1,"right","pie0.png",0,"f0.png","f7.png",64
"1217","10",1,"L","T1Trial","Outcome","610.7","right",1,"right","pie13.png",0,"f1.png","f4.png",65
"1218","10",1,"L","T1Trial","Outcome","603.3999999","left",1,"left","pie13.png",0,"f1.png","f4.png",66
"1219","10",1,"L","T1Trial","Outcome","524.7","right",1,"right","pie13.png",0,"f1.png","f4.png",67
"1220","10",1,"L","T1Trial","Outcome","616","right",1,"right","pie13.png",0,"f1.png","f4.png",68
"1221","10",1,"L","T1Trial","Outcome","608","right",1,"right","pie23.png",1,"f0.png","f0.png",69
"1222","10",1,"L","T1Trial","Outcome","567","left",1,"left","pie13.png",0,"f1.png","f4.png",70
"1223","10",1,"L","T1Trial","Outcome","491.7","right",1,"right","pie13.png",0,"f1.png","f4.png",71
"1224","10",1,"L","T1Trial","Outcome","550.6999998","left",1,"left","pie0.png",0,"f0.png","f7.png",72
"1225","10",1,"H","T1Trial","Outcome","596.0999999","left",1,"left","pie13.png",0,"f2.png","f4.png",73
"1226","10",1,"H","T1Trial","Outcome","540.5999999","right",1,"right","pie23.png",1,"f0.png","f0.png",74
"1227","10",1,"H","T1Trial","Outcome","744","right",1,"right","pie13.png",1,"f2.png","f5.png",75
"1228","10",1,"H","T1Trial","Outcome","505.5","left",1,"left","pie23.png",1,"f0.png","f0.png",76
"1229","10",1,"H","T1Trial","Outcome","580.9000001","right",1,"right","pie23.png",0,"f0.png","f0.png",77
"1230","10",1,"H","T1Trial","Outcome","514","left",1,"left","pie1.png",1,"f3.png","f6.png",78
"1231","10",1,"H","T1Trial","Outcome","584.5","right",1,"right","pie1.png",1,"f3.png","f6.png",79
"1232","10",1,"H","T1Trial","Outcome","543.0999999","right",1,"right","pie23.png",1,"f0.png","f0.png",80
"1233","10",1,"H","T1Trial","Outcome","515.0999999","left",1,"left","pie13.png",0,"f2.png","f4.png",81
"1234","10",1,"H","T1Trial","Outcome","477.7","right",1,"right","pie23.png",0,"f0.png","f0.png",82
"1235","10",1,"H","T1Trial","Outcome","524.2","right",1,"right","pie23.png",1,"f0.png","f0.png",83
"1236","10",1,"H","T1Trial","Outcome","590","left",1,"left","pie13.png",0,"f2.png","f4.png",84
"1237","10",1,"H","T1Trial","Outcome","510.7","left",1,"left","pie23.png",1,"f0.png","f0.png",85
"1238","10",1,"H","T1Trial","Outcome","540.5","left",1,"left","pie1.png",1,"f3.png","f6.png",86
"1239","10",1,"H","T1Trial","Outcome","463.7","right",1,"right","pie13.png",0,"f2.png","f4.png",87
"1240","10",1,"H","T1Trial","Outcome","508.9000001","left",1,"left","pie23.png",1,"f0.png","f0.png",88
"1241","10",1,"H","T1Trial","Outcome","578.5","left",1,"left","pie1.png",1,"f3.png","f6.png",89
"1242","10",1,"H","T1Trial","Outcome","507.7","right",1,"right","pie1.png",1,"f3.png","f6.png",90
"1243","10",1,"H","T1Trial","Outcome","497.4000001","left",1,"left","pie23.png",1,"f0.png","f0.png",91
"1244","10",1,"H","T1Trial","Outcome","687.9000001","right",1,"right","pie13.png",0,"f2.png","f4.png",92
"1245","10",1,"H","T1Trial","Outcome","546.2","right",1,"right","pie23.png",1,"f0.png","f0.png",93
"1246","10",1,"H","T1Trial","Outcome","551.4000001","left",1,"left","pie1.png",1,"f3.png","f6.png",94
"1247","10",1,"H","T1Trial","Outcome","455.1999998","right",1,"right","pie23.png",1,"f0.png","f0.png",95
"1248","10",1,"H","T1Trial","Outcome","535.5999999","left",1,"left","pie13.png",0,"f2.png","f4.png",96
"1249","10",1,"H","T1Trial","Outcome","427.9000001","right",1,"right","pie23.png",1,"f0.png","f0.png",97
"1250","10",1,"H","T1Trial","Outcome","697.8000002","right",1,"right","pie13.png",0,"f2.png","f4.png",98
"1251","10",1,"H","T1Trial","Outcome","607.3","right",1,"right","pie23.png",0,"f0.png","f0.png",99
"1252","10",1,"H","T1Trial","Outcome","562","left",1,"left","pie13.png",0,"f2.png","f4.png",100
"1253","10",1,"H","T1Trial","Outcome","442.2","right",1,"right","pie13.png",0,"f2.png","f4.png",101
"1254","10",1,"H","T1Trial","Outcome","559.4000001","left",1,"left","pie23.png",1,"f0.png","f0.png",102
"1255","10",1,"H","T1Trial","Outcome","485","right",1,"right","pie13.png",0,"f2.png","f4.png",103
"1256","10",1,"H","T1Trial","Outcome","577.7","right",1,"right","pie13.png",0,"f2.png","f4.png",104
"1257","10",1,"H","T1Trial","Outcome","578","right",1,"right","pie1.png",1,"f3.png","f6.png",105
"1258","10",1,"H","T1Trial","Outcome","540.8999999","right",1,"right","pie1.png",1,"f3.png","f6.png",106
"1259","10",1,"H","T1Trial","Outcome","463.9000001","left",1,"left","pie1.png",1,"f3.png","f6.png",107
"1260","10",1,"H","T1Trial","Outcome","485.5999999","right",1,"right","pie1.png",1,"f3.png","f6.png",108
"1261","10",1,"H","T1Trial","Outcome","450.8999999","left",1,"left","pie1.png",1,"f3.png","f6.png",109
"1262","10",1,"H","T1Trial","Outcome","456.8","right",1,"right","pie1.png",1,"f3.png","f6.png",110
"1263","10",1,"H","T1Trial","Outcome","528.3","right",1,"right","pie1.png",1,"f3.png","f6.png",111
"1264","10",1,"H","T1Trial","Outcome","476.4000001","right",1,"right","pie23.png",1,"f0.png","f0.png",112
"1265","10",1,"H","T1Trial","Outcome","481.1000001","right",1,"right","pie1.png",1,"f3.png","f6.png",113
"1266","10",1,"H","T1Trial","Outcome","543.0999999","right",1,"right","pie13.png",1,"f2.png","f5.png",114
"1267","10",1,"H","T1Trial","Outcome","608.4000001","right",1,"right","pie1.png",1,"f3.png","f6.png",115
"1268","10",1,"H","T1Trial","Outcome","505.3","left",1,"left","pie1.png",1,"f3.png","f6.png",116
"1269","10",1,"H","T1Trial","Outcome","737.6999998","right",1,"right","pie13.png",1,"f2.png","f5.png",117
"1270","10",1,"H","T1Trial","Outcome","664","left",1,"left","pie23.png",0,"f0.png","f0.png",118
"1271","10",1,"H","T1Trial","Outcome","518.3","right",1,"right","pie13.png",1,"f2.png","f5.png",119
"1272","10",1,"H","T1Trial","Outcome","524.5","right",1,"right","pie23.png",0,"f0.png","f0.png",120
"1273","10",1,"H","T1Trial","Outcome","504.5","right",1,"right","pie23.png",0,"f0.png","f0.png",121
"1274","10",1,"H","T1Trial","Outcome","644.5","left",1,"left","pie13.png",0,"f2.png","f4.png",122
"1275","10",1,"H","T1Trial","Outcome","546.3000002","left",1,"left","pie13.png",1,"f2.png","f5.png",123
"1276","10",1,"H","T1Trial","Outcome","541.4000001","right",1,"right","pie13.png",1,"f2.png","f5.png",124
"1277","10",1,"H","T1Trial","Outcome","513.8","right",1,"right","pie1.png",1,"f3.png","f6.png",125
"1278","10",1,"H","T1Trial","Outcome","509.5","left",1,"left","pie1.png",1,"f3.png","f6.png",126
"1279","10",1,"H","T1Trial","Outcome","545.7","left",1,"left","pie13.png",1,"f2.png","f5.png",127
"1280","10",1,"H","T1Trial","Outcome","476","right",1,"right","pie1.png",1,"f3.png","f6.png",128
"1281","10",1,"H","T1Trial","Outcome","513.7","left",1,"left","pie1.png",1,"f3.png","f6.png",129
"1282","10",1,"H","T1Trial","Outcome","606.0999999","right",1,"right","pie23.png",0,"f0.png","f0.png",130
"1283","10",1,"H","T1Trial","Outcome","495.8999999","right",1,"right","pie23.png",1,"f0.png","f0.png",131
"1284","10",1,"H","T1Trial","Outcome","540.2","left",1,"left","pie1.png",1,"f3.png","f6.png",132
"1285","10",1,"H","T1Trial","Outcome","526.8","left",1,"left","pie1.png",1,"f3.png","f6.png",133
"1286","10",1,"H","T1Trial","Outcome","853.5999999","left",1,"left","pie13.png",0,"f2.png","f4.png",134
"1287","10",1,"H","T1Trial","Outcome","493.3","left",1,"left","pie23.png",1,"f0.png","f0.png",135
"1288","10",1,"H","T1Trial","Outcome","552.5","left",1,"left","pie13.png",1,"f2.png","f5.png",136
"1289","10",1,"H","T1Trial","Outcome","585.5","right",1,"right","pie23.png",1,"f0.png","f0.png",137
"1290","10",1,"H","T1Trial","Outcome","646","right",1,"right","pie13.png",0,"f2.png","f4.png",138
"1291","10",1,"H","T1Trial","Outcome","1803.1","left",1,"left","pie23.png",0,"f0.png","f0.png",139
"1292","10",1,"H","T1Trial","Outcome","466.5","right",1,"right","pie13.png",0,"f2.png","f4.png",140
"1293","10",1,"H","T1Trial","Outcome","548.5999999","right",1,"right","pie13.png",0,"f2.png","f4.png",141
"1294","10",1,"H","T1Trial","Outcome","545.3","right",1,"right","pie23.png",1,"f0.png","f0.png",142
"1295","10",1,"H","T1Trial","Outcome","539.5","left",1,"left","pie1.png",1,"f3.png","f6.png",143
"1296","10",1,"H","T1Trial","Outcome","575.4000001","right",1,"right","pie1.png",1,"f3.png","f6.png",144
